"","name","rookie_year","WAR_total"
"craigro01_proj","craigro01_proj",1955,4.38221676679466
"crowdal01_proj","crowdal01_proj",1926,1.59815789356135
"cuellmi01_proj","cuellmi01_proj",1959,13.4312885223894
"cuetojo01_proj","cuetojo01_proj",2008,41.3463930493081
"culpra01_proj","culpra01_proj",1963,4.95093770723788
"cunnibe01_proj","cunnibe01_proj",1895,-4.15971603402188
"cuppyni01_proj","cuppyni01_proj",1892,10.6455894680831
"curtijo01_proj","curtijo01_proj",1970,-6.02194680822016
"daalom01_proj","daalom01_proj",1993,10.578266968381
"danksjo01_proj","danksjo01_proj",2007,28.1647646800797
"darliro01_proj","darliro01_proj",1983,11.880016695267
"darwida01_proj","darwida01_proj",1978,20.7533238757163
"daussho01_proj","daussho01_proj",1912,12.9867030897741
"daviscu01_proj","daviscu01_proj",1935,5.732080719602
"davisdo02_proj","davisdo02_proj",1999,26.8627831284679
"davisma01_proj","davisma01_proj",1980,-1.2909547611519
"davisst02_proj","davisst02_proj",1982,12.0765006585416
"deandi01_proj","deandi01_proj",1930,23.5391161852634
"deleojo01_proj","deleojo01_proj",1983,12.2094697396345
"delocik01_proj","delocik01_proj",1952,-5.00435565123873
"dempsry01_proj","dempsry01_proj",1998,22.3907209954158
"dennyjo01_proj","dennyjo01_proj",1974,27.8480321710839
"derripa01_proj","derripa01_proj",1932,12.9560213141242
"deshaji01_proj","deshaji01_proj",1984,5.89070030412767
"desseel01_proj","desseel01_proj",1996,13.05601863049
"dicksmu01_proj","dicksmu01_proj",1939,16.0259092349858
"dierkla01_proj","dierkla01_proj",1965,25.2892141756925
"dietrbi01_proj","dietrbi01_proj",1933,-16.4758476741785
"dinnebi01_proj","dinnebi01_proj",1898,12.1245219433481
"doakbi01_proj","doakbi01_proj",1912,7.68668798507804
"dobsoch01_proj","dobsoch01_proj",1966,-3.0902661896848
"dobsojo01_proj","dobsojo01_proj",1939,5.46076024272473
"dobsopa01_proj","dobsopa01_proj",1967,9.32532362365622
"dohened01_proj","dohened01_proj",1895,-17.9804107839476
"donahre01_proj","donahre01_proj",1893,-8.06091763478559
"donohpe01_proj","donohpe01_proj",1921,-1.00112519127177
"donovbi01_proj","donovbi01_proj",1898,2.50570494241422
"donovdi01_proj","donovdi01_proj",1950,0.138614980973767
"dotsori01_proj","dotsori01_proj",1979,5.75743787170611
"downial01_proj","downial01_proj",1961,4.12202160348553
"drabedo01_proj","drabedo01_proj",1986,24.9061995083399
"drabomo01_proj","drabomo01_proj",1956,-0.895361345222456
"dragodi01_proj","dragodi01_proj",1969,9.07851507653342
"drysddo01_proj","drysddo01_proj",1956,56.2282635389268
"dugglbi01_proj","dugglbi01_proj",1898,-9.05684805800228
"dukeza01_proj","dukeza01_proj",2005,16.4572729552362
"dwyerfr01_proj","dwyerfr01_proj",1888,5.77579893517247
"earnsge01_proj","earnsge01_proj",1929,4.88593743839366
"eatonad01_proj","eatonad01_proj",2000,2.95432953460373
"eckerde01_proj","eckerde01_proj",1975,47.2976989660881
"ehmkeho01_proj","ehmkeho01_proj",1916,17.518225544892
"ehretre01_proj","ehretre01_proj",1892,-0.913541881945037
"eldreca01_proj","eldreca01_proj",1991,16.2191433431142
"ellisdo01_proj","ellisdo01_proj",1969,6.25989826189775
"ellissa01_proj","ellissa01_proj",1962,-2.2992640049376
"ellswdi01_proj","ellswdi01_proj",1958,5.57131909392631
"ericksc01_proj","ericksc01_proj",1990,22.1677145584681
"erskica01_proj","erskica01_proj",1948,3.46202523074665
"escobke01_proj","escobke01_proj",1997,29.3734689142079
"esperdu01_proj","esperdu01_proj",1890,-1.5116270419299
"estessh01_proj","estessh01_proj",1995,10.8087113250325
"estrama01_proj","estrama01_proj",2008,19.7839403796394
"ewingbo01_proj","ewingbo01_proj",1902,3.27704635346002
"faberre01_proj","faberre01_proj",1916,25.0214103109429
"facero01_proj","facero01_proj",1953,4.23441883846947
"falcope01_proj","falcope01_proj",1975,3.24290105923426
"falkecy01_proj","falkecy01_proj",1903,-2.07518449791935
"farretu01_proj","farretu01_proj",1956,15.287925476239
"fasseje01_proj","fasseje01_proj",1991,24.3917664020249
"feldmsc01_proj","feldmsc01_proj",2005,12.6228968193703
"fellebo01_proj","fellebo01_proj",1936,53.1234546123421
"ferguch01_proj","ferguch01_proj",1884,13.4722784587715
"fernaal01_proj","fernaal01_proj",1990,28.3746640113976
"fernasi01_proj","fernasi01_proj",1983,28.2603959172125
"ferrewe01_proj","ferrewe01_proj",1927,5.02534845951841
"figueed01_proj","figueed01_proj",1974,12.0471168783841
"fingero01_proj","fingero01_proj",1968,11.4841428412565
"finlech01_proj","finlech01_proj",1986,58.8354787876113
"fisheed02_proj","fisheed02_proj",1959,-3.06900109141971
"fisheja01_proj","fisheja01_proj",1959,-4.68690710496791
"fistedo01_proj","fistedo01_proj",2009,24.1762101908169
"fitzmal01_proj","fitzmal01_proj",1969,6.12322269109066
"fitzsfr01_proj","fitzsfr01_proj",1925,6.48302119083967
"flanami01_proj","flanami01_proj",1975,12.4769392656183
"floydga01_proj","floydga01_proj",2004,22.6764404698718
"foggjo01_proj","foggjo01_proj",2001,5.15031835388886
"fordru01_proj","fordru01_proj",1910,24.9569843142591
"fordwh01_proj","fordwh01_proj",1950,39.2259347101133
"forscbo01_proj","forscbo01_proj",1974,7.12743453214977
"forscke01_proj","forscke01_proj",1970,16.5374967056052
"forstte01_proj","forstte01_proj",1971,8.23146359323913
"fosteal01_proj","fosteal01_proj",1967,-3.77732999845003
"fowlear01_proj","fowlear01_proj",1954,-0.313914334890888
"fowledi01_proj","fowledi01_proj",1941,-9.15070780414638
"foytapa01_proj","foytapa01_proj",1953,-7.38348557318252
"francje01_proj","francje01_proj",2004,14.2735288232177
"francjo01_proj","francjo01_proj",1984,18.7930558673735
"frankfr02_proj","frankfr02_proj",1927,-2.9256594793482
"frankry01_proj","frankry01_proj",1999,15.9063682012257
"frasech01_proj","frasech01_proj",1896,-10.9257802884843
"frencla01_proj","frencla01_proj",1929,10.9170520398296
"frienbo01_proj","frienbo01_proj",1951,34.1512998029751
"frymawo01_proj","frymawo01_proj",1966,0.553704689467509
"galehde01_proj","galehde01_proj",1934,2.18237578538953
"gallayo01_proj","gallayo01_proj",2007,28.1218574393785
"galvipu01_proj","galvipu01_proj",1880,33.4075469269695
"garbege01_proj","garbege01_proj",1969,-3.95499026110139
"garcija02_proj","garcija02_proj",2008,13.3228704987003
"garcimi01_proj","garcimi01_proj",1948,13.3313608937034
"gardnma01_proj","gardnma01_proj",1989,2.93481834706596
"garlajo01_proj","garlajo01_proj",2000,25.8253566839069
"garlawa01_proj","garlawa01_proj",1973,0.157184560380441
"garvene01_proj","garvene01_proj",1948,23.5413958140893
"garvine01_proj","garvine01_proj",1896,-2.60757474395802
"garzama01_proj","garzama01_proj",2006,19.5045213285034
"gastomi01_proj","gastomi01_proj",1924,3.25231446769971
"genewjo01_proj","genewjo01_proj",1922,-2.50229775671062
"getzich01_proj","getzich01_proj",1884,4.78675143935641
"gibbojo01_proj","gibbojo01_proj",1960,-4.837110347907
"gibsobo01_proj","gibsobo01_proj",1959,64.760023355013
"giustda01_proj","giustda01_proj",1962,2.43319100000986
"gladefr01_proj","gladefr01_proj",1902,-0.839998582702799
"glavito02_proj","glavito02_proj",1987,82.0221937879111
"gleaski01_proj","gleaski01_proj",1888,8.84553249677557
"goldsfr01_proj","goldsfr01_proj",1880,3.90469374686687
"goltzda01_proj","goltzda01_proj",1972,14.4138110040176
"gomezle01_proj","gomezle01_proj",1932,16.8836200199326
"gomezru01_proj","gomezru01_proj",1953,5.24154522176485
"gonzagi01_proj","gonzagi01_proj",2008,38.0610789173045
"goodedw01_proj","goodedw01_proj",1984,46.0077586342194
"gordoto01_proj","gordoto01_proj",1988,33.8586076712146
"gossari01_proj","gossari01_proj",1972,24.3478679158946
"gottji01_proj","gottji01_proj",1982,0.427007400263904
"grantmu01_proj","grantmu01_proj",1958,-3.26791340202536
"grayte01_proj","grayte01_proj",1946,-4.67308992363728
"greinza01_proj","greinza01_proj",2004,70.9768074318065
"griffcl01_proj","griffcl01_proj",1893,6.44921475248875
"griffto02_proj","griffto02_proj",1969,-15.8531351619694
"grimebu01_proj","grimebu01_proj",1916,17.5122570359852
"grimsro02_proj","grimsro02_proj",1971,0.152744571407327
"gromest01_proj","gromest01_proj",1941,-5.98078512652209
"grosske01_proj","grosske01_proj",1983,23.5117500821468
"grovele01_proj","grovele01_proj",1927,80.236662271982
"groveor01_proj","groveor01_proj",1940,-12.9247505675246
"gubicma01_proj","gubicma01_proj",1984,35.2430666124445
"guidrro01_proj","guidrro01_proj",1975,43.3892012125965
"gulledo01_proj","gulledo01_proj",1970,7.50776702939883
"gullibi01_proj","gullibi01_proj",1979,19.2714668459672
"gumbead01_proj","gumbead01_proj",1888,-1.06672157398993
"gumbeha01_proj","gumbeha01_proj",1935,-11.7222595963343
"gurala01_proj","gurala01_proj",1970,11.5468434132248
"guthrje01_proj","guthrje01_proj",2004,21.0561109089041
"guzmajo01_proj","guzmajo01_proj",1985,11.0607773019025
"guzmaju01_proj","guzmaju01_proj",1991,20.8410948284209
"haasmo01_proj","haasmo01_proj",1976,11.7509903476004
"hackewa02_proj","hackewa02_proj",1948,-2.52481639167173
"haddiha01_proj","haddiha01_proj",1952,18.3292053458051
"hadlebu01_proj","hadlebu01_proj",1926,8.51286698325762
"haefnmi01_proj","haefnmi01_proj",1943,8.08576107408866
"hahnno01_proj","hahnno01_proj",1899,17.9225869159524
"haineje01_proj","haineje01_proj",1918,8.640077591817
"haliced01_proj","haliced01_proj",1974,5.24703060720609
"hallabi01_proj","hallabi01_proj",1925,4.2579534435204
"hallaro01_proj","hallaro01_proj",1998,77.5695422812484
"halldi01_proj","halldi01_proj",1955,0.327613127515418
"hamelco01_proj","hamelco01_proj",2006,66.5108209706902
"hamilea01_proj","hamilea01_proj",1911,4.14862748864035
"hamiljo02_proj","hamiljo02_proj",1994,19.1310397527735
"hamlilu01_proj","hamlilu01_proj",1933,-2.54178020761643
"hammaat01_proj","hammaat01_proj",1981,3.75732360450534
"hammeja01_proj","hammeja01_proj",2006,16.1388796878433
"hammoch01_proj","hammoch01_proj",1990,8.85227014344512
"hamptmi01_proj","hamptmi01_proj",1993,23.5791739093205
"handsbi01_proj","handsbi01_proj",1965,18.7254130616172
"hansoer01_proj","hansoer01_proj",1988,22.3379705515172
"happja01_proj","happja01_proj",2007,26.0348281418082
"haranaa01_proj","haranaa01_proj",2002,29.472617407044
"hardeme01_proj","hardeme01_proj",1928,13.9772817782738
"harenda01_proj","harenda01_proj",2003,37.7835212684054
"hargast01_proj","hargast01_proj",1965,-0.529376890761225
"harnipe01_proj","harnipe01_proj",1988,18.5878464959275
"harpeja01_proj","harpeja01_proj",1899,-14.7373784531783
"harrigr01_proj","harrigr01_proj",1981,12.84094718514
"harrisl01_proj","harrisl01_proj",1920,5.29093259280407
"harshja01_proj","harshja01_proj",1952,-1.71413722690321
"hartbi01_proj","hartbi01_proj",1892,-8.43394099968693
"hawkian01_proj","hawkian01_proj",1982,-6.0689363617884
"hawkila01_proj","hawkila01_proj",1995,18.1648794776676
"hawlepi01_proj","hawlepi01_proj",1892,12.627472692654
"hayneji01_proj","hayneji01_proj",1995,1.95889721378096
