"","lgID","yearID","playerID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"2215","NL",2017,"lyonsty01",162,1.17,91457000,8.19,91071.9880724438
"2216","AL",1955,"consusa01",379,2.75,16085000,19.25,91048.8260016785
"2217","AL",1941,"harrimi01",582,3.43,11276000,24.01,91044.6756768943
"2218","NL",1969,"gentrga01",701,2.63,25448000,18.41,90873.5720705578
"2219","NL",2004,"alfonan01",221,1.44,68912000,10.08,90829.2558979074
"2220","NL",1972,"willoji01",263,2.72,28154000,19.04,90810.4061344405
"2221","AL",1996,"crabtti01",202,1.79,54708000,12.53,90785.369463492
"2222","AL",1914,"fishera01",627,4.31,8702000,30.17,90782.1709933224
"2223","NL",1998,"chrisja01",194,1.73,59384000,12.11,90726.0820025463
"2224","AL",2019,"alexaty01",161,0.96,95819000,6.72,90678.5781983028
"2225","NL",1992,"tomlira01",626,1.99,45356000,13.93,90654.9194983412
"2226","AL",1990,"willima05",256,2.19,40680000,15.33,90532.0919895077
"2227","AL",1985,"fishebr01",295,2.4,38525000,16.8,90510.3891286704
"2228","NL",1953,"baczefr01",445,2.94,14687000,20.58,90509.9561836825
"2229","NL",2007,"penato03",256,1.39,72551000,9.73,90494.8454368556
"2230","NL",1965,"stalltr01",583,2.59,22840000,18.13,90292.0681409675
"2231","NL",1993,"arochre01",564,1.93,47694000,13.51,90272.0353653165
"2232","NL",2009,"troncra01",248,1.32,74977000,9.24,90257.1357919033
"2233","NL",1983,"thurmma01",346,2.26,37663000,15.82,90172.8036353316
"2234","AL",2000,"simasbi01",203,1.65,64060000,11.55,90118.4916926759
"2235","AL",2015,"boyerbl01",195,1.2,87095000,8.4,89993.6565209972
"2236","AL",1992,"willica01",238,1.98,45356000,13.86,89958.7274016535
"2237","NL",2012,"matthry01",199,1.34,80552000,9.38,89930.9434829024
"2238","AL",2003,"ligteke01",178,1.47,67699000,10.29,89801.996133622
"2239","NL",2001,"manzajo01",239,1.48,65273000,10.36,89751.7196876403
"2240","NL",1995,"henrydo01",201,1.48,52370000,10.36,89749.189620324
"2241","NL",1937,"fettelo01",777,3.81,10767000,26.67,89735.0669376996
"2242","NL",1894,"tayloja01",894,5.63,5238000,39.41,89733.8811139336
"2243","AL",1902,"bernhbi01",678,5.99,6174000,41.93,89714.3937705509
"2244","AL",1989,"ballaje01",646,2.52,40249000,17.64,89508.010332991
"2245","NL",1921,"oeschjo01",897,4.33,9029000,30.31,89424.5837505791
"2246","AL",2016,"andrima01",383,1.06,89276000,7.42,89340.4323219847
"2247","AL",2012,"villabr02",164,1.32,80552000,9.24,89207.9584874424
"2248","AL",1982,"jacksro03",291,2.52,37232000,17.64,89146.7293216466
"2249","NL",1910,"drucklo01",646,4.26,8550000,29.82,89135.5884393022
"2250","NL",2010,"mcdonja03",215,1.3,76190000,9.1,89058.5652838732
"2251","NL",1882,"mathebo01",855,4.31,4522000,30.17,89032.5775392617
"2252","NL",1972,"spinksc01",354,2.7,28154000,18.9,88995.0128425319
"2253","AL",2019,"ramirno01",203,0.95,95819000,6.65,88878.4757627013
"2254","AL",1922,"leverdi01",673,4.02,9128000,28.14,88839.5143912953
"2255","NL",1973,"fosteal01",611,2.82,29181000,19.74,88787.9976857531
"2256","NL",2019,"yamamjo01",236,0.95,95819000,6.65,88768.0019704282
"2257","AL",1992,"meachru01",305,1.95,45356000,13.65,88757.0474576534
"2258","NL",2015,"bolsimi01",328,1.18,87095000,8.26,88737.1144794824
"2259","AL",1974,"brownja01",650,2.5,30208000,17.5,88733.9951199331
"2260","NL",1975,"blairde01",490,2.18,31235000,15.26,88723.4525267762
"2261","AL",1990,"gibsopa01",292,2.17,40680000,15.19,88711.5426800878
"2262","NL",2004,"kingra01",186,1.4,68912000,9.8,88677.3937153011
"2263","AL",1984,"searara01",115,2.42,38094000,16.94,88556.7104220637
"2264","NL",2003,"koplomi01",113,1.42,67699000,9.94,88546.8343528215
"2265","AL",2014,"crockky01",90,1.14,84914000,7.98,88537.3190422664
"2266","AL",1994,"boevejo01",244,1.44,50032000,10.08,88500.9388772408
"2267","NL",2011,"sanched01",90,1.12,78371000,7.84,88497.5838336552
"2268","AL",2000,"steinbl01",323,1.64,64060000,11.48,88494.0283706962
"2269","NL",2012,"parnebo01",206,1.31,80552000,9.17,88486.4139537419
"2270","AL",1966,"howarbr01",447,2.45,23492000,17.15,88483.2887986969
"2271","NL",2013,"pettijo02",301,1.31,82733000,9.17,88478.1938979235
"2272","NL",2005,"majewga01",258,1.48,70125000,10.36,88463.8071008706
"2273","NL",2017,"milneho01",94,1.13,91457000,7.91,88449.3297925221
"2274","NL",1954,"smithfr06",243,2.99,15386000,20.93,88428.9668940263
"2275","AL",2000,"shueypa01",191,1.64,64060000,11.48,88417.8947359737
"2276","NL",2002,"munrope01",242,1.48,66486000,10.36,88342.6213358677
"2277","NL",2000,"gardnma01",447,1.64,64060000,11.48,88341.9306281097
"2278","NL",1955,"millebo02",269,2.72,16085000,19.04,88098.1580445007
"2279","AL",2019,"wagueja01",234,0.93,95819000,6.51,88061.9733753164
"2280","AL",2019,"buttrty01",217,0.93,95819000,6.51,88007.0212698909
"2281","NL",1993,"bautijo01",335,1.83,47694000,12.81,87950.8682677038
"2282","AL",1961,"morgato01",275,2.87,20232000,20.09,87842.7960577672
"2283","NL",2004,"hudsolu01",145,1.38,68912000,9.66,87737.6322522413
"2284","NL",1985,"lahtije01",205,2.33,38525000,16.31,87702.8481571993
"2285","NL",1976,"stanhdo01",552,2.5,32262000,17.5,87688.3849601343
"2286","AL",1999,"venafmi01",205,1.66,61722000,11.62,87643.4621519092
"2287","NL",1912,"hendrcl01",866,4.71,8626000,32.97,87598.2174607109
"2288","AL",2016,"diekmja01",159,1.02,89276000,7.14,87593.7103523602
"2289","AL",2014,"mendero01",99,1.13,84914000,7.91,87564.2089673847
"2290","AL",2013,"thielca01",138,1.3,82733000,9.1,87548.1916842738
"2291","NL",1997,"wilkima01",227,1.59,57046000,11.13,87504.0347831437
"2292","NL",2013,"hendeji01",180,1.3,82733000,9.1,87480.0947320294
"2293","AL",2008,"sonnaan01",580,1.37,73764000,9.59,87465.2875267106
"2294","AL",1995,"pattebo01",160,1.47,52370000,10.29,87430.6071409736
"2295","AL",1960,"estrach01",626,2.71,19580000,18.97,87421.4919272799
"2296","AL",1987,"schmida01",372,2.19,39387000,15.33,87382.551570233
"2297","AL",2009,"outmajo01",202,1.25,74977000,8.75,87361.5865412686
"2298","NL",1995,"leitema01",587,1.47,52370000,10.29,87350.8398694565
"2299","NL",1988,"holtobr01",254,2.19,39818000,15.33,87301.6932994768
"2300","NL",2001,"jarvike01",580,1.43,65273000,10.01,87290.7528708186
"2301","AL",1987,"strakle01",463,2.19,39387000,15.33,87279.574613403
"2302","NL",1987,"dipinfr01",240,2.19,39387000,15.33,87176.9108044994
"2303","NL",1945,"feldmha01",653,3.29,11860000,23.03,87146.2303595009
"2304","NL",2018,"santaed01",199,1.06,93638000,7.42,87129.186500223
"2305","AL",1928,"morried02",773,4.31,9722000,30.17,87117.1153256868
"2306","AL",1913,"bediehu01",777,4.49,8664000,31.43,87093.4492762418
"2307","AL",1966,"krausle02",533,2.43,23492000,17.01,87072.6644633609
"2308","NL",1994,"martipe03",205,1.42,50032000,9.94,87068.926429948
"2309","AL",1973,"corbira01",445,2.8,29181000,19.6,87065.8661781685
"2310","NL",2008,"durbich01",263,1.36,73764000,9.52,87019.1389342815
"2311","NL",1884,"getzich01",442,3.51,4644000,24.57,87018.1121103655
"2312","AL",2016,"rondobr01",109,1.01,89276000,7.07,86967.4907190497
"2313","AL",1988,"mirabpa01",180,2.18,39818000,15.26,86899.7227428631
"2314","AL",1990,"gleatje01",248,2.1,40680000,14.7,86829.2618705613
"2315","AL",1971,"lambra01",476,2.73,27127000,19.11,86827.1715103764
"2316","AL",1997,"karchma01",158,1.58,57046000,11.06,86795.2314020054
"2317","NL",1982,"prolymi01",246,2.42,37232000,16.94,86789.1129220404
"2318","NL",2013,"lockeje01",499,1.29,82733000,9.03,86781.1379598619
"2319","AL",1915,"benzjo01",715,4.76,8740000,33.32,86697.5829111414
"2320","NL",1911,"keefebo01",703,5.15,8588000,36.05,86688.4686004054
"2321","NL",2017,"brebbjo01",155,1.1,91457000,7.7,86662.578604046
"2322","NL",1959,"hobbigl01",702,2.43,18881000,17.01,86507.006439849
"2323","NL",2010,"thatcjo01",105,1.26,76190000,8.82,86367.1694483672
"2324","AL",1956,"gormato02",514,2.45,16784000,17.15,86356.5770483233
"2325","AL",2018,"holdejo02",198,1.01,93638000,7.07,86354.8057305834
"2326","AL",1967,"hardiji01",333,2.74,24144000,19.18,86323.4440002943
"2327","NL",2002,"witasja01",205,1.45,66486000,10.15,86311.5755501148
"2328","NL",2009,"meddebr01",206,1.24,74977000,8.68,86292.3305621367
"2329","AL",2006,"bonsebo01",301,1.28,71338000,8.96,86237.8987370631
"2330","NL",2002,"crudami01",158,1.45,66486000,10.15,86237.4350563628
"2331","NL",2009,"milletr02",131,1.24,74977000,8.68,86224.6419555474
"2332","AL",1941,"marchph01",613,3.37,11276000,23.59,86195.3929931231
"2333","NL",1999,"johnsjo07",197,1.64,61722000,11.48,86160.1479112938
"2334","AL",2001,"hiljuer01",198,1.38,65273000,9.66,86141.9510350878
"2335","AL",1991,"cadargr01",365,2.24,43018000,15.68,86109.0796040221
"2336","NL",1952,"surkoma01",645,2.94,13988000,20.58,86107.6160474998
"2337","NL",2001,"davisla01",319,1.38,65273000,9.66,86065.5982147953
"2338","AL",2018,"mejiaad01",67,1,93638000,7,85854.4618627702
"2339","NL",1931,"meinehe01",852,4.11,10041000,28.77,85835.4102910298
"2340","NL",1997,"frascjo01",240,1.57,57046000,10.99,85796.1811311694
"2341","NL",1997,"martito02",168,1.57,57046000,10.99,85713.7892679919
"2342","NL",2017,"ramirjo02",186,1.08,91457000,7.56,85615.0329358359
"2343","NL",2008,"reyesan01",147,1.33,73764000,9.31,85611.2491626812
"2344","AL",1996,"reyesca01",367,1.65,54708000,11.55,85609.3336887668
"2345","AL",1936,"applepe01",605,3.72,10646000,26.04,85539.1720469428
"2346","AL",2019,"breweco01",164,0.91,95819000,6.37,85499.8374404375
"2347","AL",2019,"claseem01",70,0.91,95819000,6.37,85446.1728568511
"2348","AL",1977,"johnsto02",440,2.47,33289000,17.29,85395.8392041841
"2349","AL",2016,"cottojh01",88,0.98,89276000,6.86,85368.3129397725
"2350","AL",2000,"fyhrimi01",158,1.59,64060000,11.13,85358.6325613113
"2351","NL",2016,"krolia01",153,0.98,89276000,6.86,85307.3995147874
"2352","NL",1971,"kelleto01",429,2.69,27127000,18.83,85271.3226028915
"2353","NL",2000,"slusajo01",231,1.59,64060000,11.13,85210.7741400829
"2354","NL",1988,"agostju01",275,2.15,39818000,15.05,85196.3195737473
"2355","NL",1988,"terrysc01",388,2.15,39818000,15.05,85099.0328658202
"2356","AL",2014,"rasmuco02",168,1.11,84914000,7.77,85098.2009739455
"2357","NL",1995,"mathete01",248,1.44,52370000,10.08,85086.7444764357
"2358","AL",1926,"gibsosa01",592,3.37,9524000,23.59,85069.6397487894
"2359","AL",1957,"zuverge01",338,2.61,17483000,18.27,85063.9706679928
"2360","AL",2009,"palmema01",364,1.22,74977000,8.54,85057.681472156
"2361","AL",1989,"guettle01",309,2.46,40249000,17.22,85027.0209404122
"2362","AL",1965,"hamilst01",175,2.54,22840000,17.78,84982.478027937
"2363","NL",1893,"chambel01",723,4.53,5181000,31.71,84971.3694713282
"2364","AL",2001,"santovi01",229,1.37,65273000,9.59,84952.5252014891
"2365","AL",1981,"havenbr01",234,1.41,36801000,9.87,84867.9101408421
"2366","AL",1997,"boehrbr01",144,1.56,57046000,10.92,84866.2249887942
"2367","AL",2019,"fontwi01",253,0.9,95819000,6.3,84751.3513824716
"2368","AL",2017,"infangr01",164,1.06,91457000,7.42,84595.4996196929
"2369","AL",1948,"sanfofr01",681,3.16,12298000,22.12,84537.7651137786
"2370","AL",2017,"meyeral01",202,1.06,91457000,7.42,84535.6655875561
"2371","NL",2008,"mccluse01",316,1.31,73764000,9.17,84502.7542885963
"2372","AL",1993,"doherjo02",554,1.73,47694000,12.11,84423.3245911209
"2373","NL",2005,"fultzaa01",217,1.39,70125000,9.73,84420.8165201325
"2374","NL",2005,"padilju01",109,1.39,70125000,9.73,84347.3560412532
"2375","AL",1995,"mcdowro01",255,1.43,52370000,10.01,84278.0793235391
"2376","NL",1929,"mitchcl01",519,3.79,9821000,26.53,84272.1100394971
"2377","AL",2014,"tepesni01",378,1.1,84914000,7.7,84267.5462789004
"2378","NL",1979,"lacosmi01",617,2.32,35343000,16.24,84219.4375082944
"2379","NL",2013,"choatra01",106,1.19,82733000,8.33,83976.991991498
"2380","NL",2009,"pintore01",184,1.19,74977000,8.33,83953.5771197902
"2381","AL",1930,"lisenho01",715,3.39,9920000,23.73,83941.2901124953
"2382","NL",2015,"gilmase01",172,1.11,87095000,7.77,83932.9695496285
"2383","AL",2007,"moseldu01",276,1.25,72551000,8.75,83879.8935749389
"2384","NL",1964,"ciscoga01",575,2.74,22188000,19.18,83826.3819653198
"2385","NL",2018,"carlesh01",189,0.97,93638000,6.79,83817.0079032776
"2386","AL",2001,"baileco01",202,1.35,65273000,9.45,83798.0168254848
"2387","NL",2001,"riedljo01",101,1.35,65273000,9.45,83723.2605143365
"2388","NL",2003,"ramirho01",547,1.33,67699000,9.31,83572.8558988868
"2389","NL",2013,"webbry01",241,1.18,82733000,8.26,83528.5158298311
"2390","AL",1983,"frazige01",346,2.09,37663000,14.63,83528.0937641383
"2391","AL",2019,"litteza01",111,0.89,95819000,6.23,83525.1677059517
"2392","AL",2005,"woodmi01",345,1.33,70125000,9.31,83515.3541965024
"2393","AL",1971,"parsobi01",734,2.67,27127000,18.69,83499.1503764761
"2394","AL",2008,"evelada01",504,1.3,73764000,9.1,83489.8633349387
"2395","AL",1978,"wrighji02",348,2.32,34316000,16.24,83434.2357046702
"2396","AL",2005,"burgoam01",190,1.32,70125000,9.24,83303.8415293537
"2397","NL",2014,"russeja02",173,1.09,84914000,7.63,83290.3977748399
"2398","NL",2011,"escaled01",77,1.02,78371000,7.14,83286.3107320036
"2399","AL",1975,"toddji01",366,2.12,31235000,14.84,83270.2338986742
"2400","AL",2018,"eliasro01",153,0.96,93638000,6.72,83253.4773337493
"2401","NL",1966,"fisheja01",690,2.29,23492000,16.03,83206.9545950372
"2402","AL",1992,"grahejo01",284,1.85,45356000,12.95,83187.9088235246
"2403","AL",2017,"zychto01",122,1.04,91457000,7.28,83142.0989527714
"2404","AL",1969,"coxca01",515,2.48,25448000,17.36,83094.9076483977
"2405","NL",1992,"barnebr01",300,1.85,45356000,12.95,83091.3553897564
"2406","NL",2015,"blazemi01",167,1.07,87095000,7.49,83085.8948148451
"2407","NL",1997,"telfoan01",267,1.54,57046000,10.78,82987.595072669
"2408","NL",2019,"suarera01",146,0.88,95819000,6.16,82978.06327474
"2409","NL",1910,"gaspaha01",825,4.18,8550000,29.26,82939.2022448511
"2410","AL",1972,"lindbpa01",299,2.49,28154000,17.43,82939.1467584802
"2411","NL",1888,"sowdebi01",951,3.58,4888000,25.06,82877.365649823
"2412","AL",1993,"krameto01",363,1.69,47694000,11.83,82872.6199383502
"2413","AL",1949,"grayte01",585,3.14,12444000,21.98,82857.5146656362
"2414","AL",1952,"hudsosi01",591,2.81,13988000,19.67,82854.0355510068
"2415","NL",1993,"bowenry01",470,1.69,47694000,11.83,82790.2508883663
"2416","AL",1983,"tellmto01",299,2.08,37663000,14.56,82738.1479634064
"2417","NL",2014,"hahnje01",220,1.07,84914000,7.49,82697.6496533974
"2418","NL",1890,"lubypa01",803,4.83,5010000,33.81,82674.6886150701
"2419","NL",1940,"olsenve01",518,3.79,11130000,26.53,82665.9516184464
"2420","AL",2019,"allarko01",136,0.87,95819000,6.09,82600.4280566564
"2421","NL",2012,"wrighwe01",157,1.16,80552000,8.12,82593.0728667957
"2422","NL",1953,"labincl01",331,2.74,14687000,19.18,82559.3716402666
"2423","NL",2016,"kochma01",54,0.93,89276000,6.51,82505.8514940017
"2424","AL",1967,"watted01",311,2.53,24144000,17.71,82357.2292565064
"2425","AL",2019,"kolarad01",165,0.86,95819000,6.02,82226.4853820044
"2426","AL",1957,"byerlbu01",285,2.58,17483000,18.06,82150.8664448189
"2427","NL",1994,"ruffijo01",210,1.27,50032000,8.89,82053.6163872295
"2428","NL",1999,"thurmmi01",440,1.57,61722000,10.99,82013.2524433455
"2429","AL",1908,"hugheto01",829,4.16,7956000,29.12,81971.2343239741
"2430","AL",1980,"stoddti01",258,2.27,36370000,15.89,81903.1812071809
"2431","AL",1997,"harripe01",239,1.53,57046000,10.71,81889.2105984549
"2432","NL",2017,"coleaj01",156,0.99,91457000,6.93,81888.2735820273
"2433","AL",2005,"wasdijo01",227,1.27,70125000,8.89,81785.466455126
"2434","AL",2014,"farquda01",213,1.06,84914000,7.42,81760.6358025216
"2435","NL",1993,"hernaje02",335,1.65,47694000,11.55,81754.0917239543
"2436","NL",1910,"bargecy01",815,4.16,8550000,29.12,81738.1994646904
"2437","AL",1992,"edensto01",229,1.76,45356000,12.32,81672.3359197602
"2438","AL",1995,"chrismi02",184,1.38,52370000,9.66,81657.1900475026
"2439","NL",2019,"gonzach01",189,0.85,95819000,5.95,81646.4233251453
"2440","AL",1964,"wyattjo02",384,2.68,22188000,18.76,81637.8147644346
"2441","AL",1987,"frasewi01",530,2.14,39387000,14.98,81630.7282303121
"2442","NL",1983,"diazca01",250,2.06,37663000,14.42,81616.9717398412
"2443","AL",1939,"nelsoly01",593,3.22,11009000,22.54,81584.7056500601
"2444","AL",1989,"cerutjo01",616,2.35,40249000,16.45,81577.8822643497
"2445","AL",1973,"reynobo01",333,2.62,29181000,18.34,81509.6462667374
"2446","AL",1976,"hartzpa01",498,2.28,32262000,15.96,81430.6065459958
"2447","AL",2017,"goodyni01",164,0.98,91457000,6.86,81415.2309091529
"2448","NL",1979,"hausmto01",236,2.27,35343000,15.89,81414.6510907134
"2449","AL",1996,"brandma01",228,1.55,54708000,10.85,81379.341608848
"2450","NL",1996,"thompma01",509,1.55,54708000,10.85,81301.3880970141
"2451","NL",2009,"meyerda02",175,1.14,74977000,7.98,81213.654464936
"2452","AL",1985,"thomaro02",281,2.07,38525000,14.49,81205.5456209577
"2453","NL",1897,"pondar01",744,4.28,5409000,29.96,81183.2228010446
"2454","AL",2015,"martini01",375,1.03,87095000,7.21,81105.7658441937
"2455","AL",1982,"ujdurje01",534,2.26,37232000,15.82,81068.2541742421
"2456","AL",1991,"grayje01",185,2.02,43018000,14.14,81049.9208180142
"2457","AL",2015,"hinojda01",74,1.03,87095000,7.21,81046.7459471209
"2458","NL",1974,"schuero01",610,2.34,30208000,16.38,81011.5503844349
"2459","NL",2005,"seaneru01",181,1.2,70125000,8.4,80961.0643066137
"2460","NL",2014,"thayeda01",196,1.04,84914000,7.28,80940.4460519403
"2461","AL",1999,"milletr01",149,1.54,61722000,10.78,80880.6001117206
"2462","AL",2007,"gabbaka01",244,1.17,72551000,8.19,80856.3584056385
"2463","NL",1963,"tayloro01",400,2.8,21536000,19.6,80855.0686005595
"2464","AL",2016,"nealza01",210,0.92,89276000,6.44,80818.2502506451
"2465","NL",1938,"pressto01",576,3.35,10888000,23.45,80761.6980171508
"2466","NL",1989,"landrbi01",243,2.33,40249000,16.31,80761.3274417697
"2467","AL",2017,"bibenau01",208,0.97,91457000,6.79,80660.0222747827
"2468","AL",1978,"jeffeje01",635,2.24,34316000,15.68,80617.7713099546
"2469","AL",2018,"minayju01",140,0.91,93638000,6.37,80609.3546249834
"2470","AL",1972,"woodsdi01",755,2.36,28154000,16.52,80530.2588222754
"2471","NL",1960,"roebued01",350,2.46,19580000,17.22,80499.9546307573
"2472","NL",1949,"kennemo01",670,3.1,12444000,21.7,80443.7797596629
"2473","NL",2005,"ohmanwi01",130,1.19,70125000,8.33,80402.7231379149
"2474","AL",1996,"roberri02",559,1.53,54708000,10.71,80202.0347383982
"2475","NL",1991,"maddumi01",296,2.01,43018000,14.07,80081.3853706505
"2476","AL",1942,"bagbyji02",812,2.78,11422000,19.46,80047.4986657319
"2477","NL",2018,"milleju02",157,0.9,93638000,6.3,80039.3907330045
"2478","NL",2009,"byrdati01",184,1.08,74977000,7.56,79975.1597107936
"2479","NL",1911,"richile01",759,5,8588000,35,79923.0274225344
"2480","AL",2019,"barlosc01",211,0.84,95819000,5.88,79907.7053064095
"2481","AL",2019,"ramirni01",239,0.84,95819000,5.88,79856.6236659439
"2482","AL",2012,"fienca01",105,1.09,80552000,7.63,79801.8901878597
"2483","NL",2019,"webbja01",97,0.84,95819000,5.88,79754.7149010381
"2484","NL",2001,"stricsc01",244,1.27,65273000,8.89,79718.1300962058
"2485","AL",1966,"linesdi01",249,2.26,23492000,15.82,79713.7682684124
"2486","NL",1947,"donnebl01",362,3.34,12152000,23.38,79683.3854884612
"2487","NL",1880,"bradlge01",588,3.22,4400000,22.54,79569.5139482807
"2488","NL",2018,"fieldjo03",123,0.89,93638000,6.23,79530.768296415
"2489","AL",2012,"colliti01",209,1.08,80552000,7.56,79508.1782406676
"2490","NL",1979,"martisi01",620,2.24,35343000,15.68,79487.7288665295
"2491","AL",1990,"knudsma01",505,1.94,40680000,13.58,79445.8242316294
"2492","NL",1894,"stiveja01",1014,4.96,5238000,34.72,79405.045150624
"2493","AL",1987,"buicede01",342,2.1,39387000,14.7,79264.2546538014
"2494","AL",1946,"zoldasa01",511,3.05,12006000,21.35,79260.440048088
"2495","AL",1989,"dopsojo01",508,2.31,40249000,16.17,79245.1089897965
"2496","AL",2019,"sadleca02",139,0.83,95819000,5.81,79164.1738136125
"2497","NL",1983,"tunnele01",533,2.01,37663000,14.07,79017.8759723863
"2498","AL",1994,"ayalabo01",170,1.24,50032000,8.68,78970.3089736248
"2499","AL",1997,"oquismi01",323,1.41,57046000,9.87,78914.4980559227
"2500","NL",2006,"tanketa01",123,1.18,71338000,8.26,78762.9946253274
"2501","NL",2014,"quackke01",163,0.99,84914000,6.93,78742.7509734652
"2502","NL",1896,"payneha01",725,4.64,5352000,32.48,78734.1155962354
"2503","AL",2018,"alcanvi01",90,0.88,93638000,6.16,78629.0449929065
"2504","AL",2008,"nunezle01",145,1.11,73764000,7.77,78606.3418035124
"2505","AL",1981,"stoddbo01",104,1.35,36801000,9.45,78597.6472393097
"2506","NL",1969,"moosebo01",510,2.45,25448000,17.15,78562.4454051525
"2507","NL",1924,"coonejo01",543,3.59,9326000,25.13,78541.0232346473
"2508","NL",2005,"wisema01",193,1.14,70125000,7.98,78512.7445077646
"2509","AL",1952,"pilledu01",616,2.69,13988000,18.83,78505.3495863988
"2510","NL",1996,"manueba01",258,1.49,54708000,10.43,78485.4138691491
"2511","AL",1928,"ogdenja01",728,3.94,9722000,27.58,78446.0589127652
"2512","NL",1946,"beggsjo01",570,3,12006000,21,78419.8599330956
"2513","AL",1967,"baldwda01",206,2.42,24144000,16.94,78339.589207624
"2514","AL",1908,"rhoadbo01",810,4.11,7956000,28.77,78282.0443191333
"2515","NL",1962,"bennede01",524,2.6,20884000,18.2,78241.5900717142
"2516","NL",2017,"schugaj01",96,0.92,91457000,6.44,78210.5644373651
"2517","NL",1999,"montgst01",194,1.47,61722000,10.29,78191.2249723567
"2518","NL",1979,"lockwsk01",127,2.23,35343000,15.61,78157.111098652
"2519","NL",2001,"prinzbr01",123,1.21,65273000,8.47,78007.432141177
"2520","NL",1914,"amesre01",899,3.9,8702000,27.3,77922.2035506777
"2521","AL",1985,"cowlejo01",479,1.98,38525000,13.86,77917.7875700783
"2522","AL",2016,"biagijo01",203,0.87,89276000,6.09,77917.0180378943
"2523","NL",1994,"scottti01",160,1.18,50032000,8.26,77882.977606777
"2524","AL",1932,"durhaed01",526,3.33,10162000,23.31,77866.1537374872
"2525","AL",2009,"cormila01",232,1.06,74977000,7.42,77802.4573441483
"2526","NL",2010,"sanabal01",217,1.05,76190000,7.35,77799.6009413455
"2527","NL",1987,"downske01",558,2.07,39387000,14.49,77777.146586458
"2528","AL",1912,"blandfr01",786,4.55,8626000,31.85,77744.6195706619
"2529","NL",2009,"milleju01",170,1.06,74977000,7.42,77739.8182310731
"2530","NL",1998,"jonesbo04",424,1.5,59384000,10.5,77619.7432103587
"2531","NL",1906,"pfiesja01",752,4.51,7362000,31.57,77603.674841154
"2532","AL",2003,"cressja01",129,1.2,67699000,8.4,77600.4376177455
"2533","AL",1990,"johnsda04",540,1.87,40680000,13.09,77582.3248395992
"2534","NL",1973,"lockebo02",319,2.56,29181000,17.92,77557.0358417559
"2535","AL",1915,"fosteru01",766,4.55,8740000,31.85,77554.0672236502
"2536","AL",2003,"waechdo01",106,1.2,67699000,8.4,77532.4417825745
"2537","AL",2019,"penafe01",289,0.81,95819000,5.67,77488.4268651036
"2538","NL",1975,"heaveda01",192,1.92,31235000,13.44,77481.4166243918
"2539","NL",1972,"hernara01",210,2.27,28154000,15.89,77473.4560258358
"2540","NL",1899,"seymocy01",805,4.62,5523000,32.34,77399.9150685841
"2541","NL",1999,"mcglike01",211,1.45,61722000,10.15,77360.458366503
"2542","NL",2016,"delarru01",152,0.86,89276000,6.02,77359.479664306
"2543","NL",2006,"sanchdu01",166,1.17,71338000,8.19,77355.6928574749
"2544","NL",1956,"jeffcha01",513,2.32,16784000,16.24,77288.6525748904
"2545","AL",1965,"sheldro01",579,2.25,22840000,15.75,77274.5439672704
"2546","AL",1949,"raschvi01",824,3.03,12444000,21.21,77213.6942394004
"2547","NL",1981,"eicheju01",424,1.3,36801000,9.1,77151.2502666496
"2548","NL",1959,"hillmda01",573,2.28,18881000,15.96,77063.2198510023
"2549","NL",2007,"mitrese01",447,1.09,72551000,7.63,77061.6885498596
"2550","AL",1931,"coffmdi01",508,3.71,10041000,25.97,76997.0670602337
"2551","AL",2019,"tuivasa01",69,0.79,95819000,5.53,76963.2826734927
"2552","AL",2012,"leagubr01",216,1.06,80552000,7.42,76957.8819401524
"2553","AL",2012,"norbejo01",156,1.06,80552000,7.42,76894.1277625417
"2554","NL",1963,"klippjo01",336,2.75,21536000,19.25,76874.6864318606
"2555","AL",2016,"hartdo01",55,0.85,89276000,5.95,76866.4067470508
"2556","AL",2005,"dominju01",211,1.09,70125000,7.63,76784.913083917
"2557","NL",2012,"lincobr01",264,1.06,80552000,7.42,76767.0320441407
"2558","NL",1927,"ellioju01",565,3.74,9623000,26.18,76742.5115529781
"2559","NL",1999,"watsoal01",231,1.44,61722000,10.08,76737.852708283
"2560","AL",1945,"chrisru01",682,2.91,11860000,20.37,76682.3697041014
"2561","NL",2013,"mazzavi01",221,1.03,82733000,7.21,76666.7402393811
"2562","NL",1939,"thompju01",457,3.12,11009000,21.84,76647.8890631272
"2563","AL",2005,"schoesc01",171,1.09,70125000,7.63,76647.5641958877
"2564","AL",1968,"hannaji01",421,2.26,24796000,15.82,76586.8760821294
"2565","NL",2009,"fulchje01",246,1.05,74977000,7.35,76558.8687428006
"2566","NL",1898,"piattwi01",918,4.54,5466000,31.78,76550.2013614788
"2567","AL",1961,"lowntu01",303,2.51,20232000,17.57,76362.1288853495
"2568","AL",1984,"jeffcmi01",226,1.93,38094000,13.51,76356.2527469858
"2569","AL",2017,"hildetr01",126,0.86,91457000,6.02,76330.9927936488
"2570","NL",2011,"elbersc01",100,0.9,78371000,6.3,76300.1350218815
"2571","AL",1923,"danfoda01",679,3.93,9227000,27.51,76258.8999620475
"2572","AL",2008,"tallebr01",169,1.01,73764000,7.07,76239.7063848503
"2573","NL",1918,"ellerho01",657,3.2,8854000,22.4,76158.6169893599
"2574","NL",1913,"chenela01",918,4.18,8664000,29.26,76153.3098780951
