"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"1285","frohwto01",1991,289,3.25,10625446,22.75,46394.1850921492
"1286","klinest02",2001,225,2.74,14229514,19.18,46371.5262204457
"1287","tibbsja01",1984,302,3.26,10894884,22.82,46365.7961591525
"1288","marshse01",2011,227,2.51,15517458,17.57,46356.949742093
"1289","bettich01",2015,345,2.3,16548050,16.1,46347.5192711212
"1290","harpeha01",1918,732,4.33,1682260,30.31,46337.43059944
"1291","stantmi02",2001,241,2.74,14229514,19.18,46334.4299752189
"1292","martiti01",1983,310,3.31,10733955,23.17,46333.0303525218
"1293","robinro01",1990,539,3.21,10170000,22.47,46332.4615365252
"1294","mcbeaal01",1965,342,3.05,7765600,21.35,46319.8656902817
"1295","kitsofr01",1899,980,8.4,767697,58.8,46293.6079946701
"1296","saundto01",1998,577,3.06,13420784,21.42,46174.2144322208
"1297","castibo01",1982,656,3.14,10797280,21.98,46118.2387564774
"1298","calerki01",2009,180,2.41,15145354,16.87,46059.6274427301
"1299","dalcabr01",1974,526,3.42,8881152,23.94,46019.2023998417
"1300","cottsne01",2013,171,2.55,16050202,17.85,45992.8690827466
"1301","sosael01",1979,290,3.08,11027016,21.56,45963.636744205
"1302","romoen01",1977,343,3.21,9886833,22.47,45937.2985622944
"1303","karlsc01",1996,622,2.79,12692256,19.53,45889.6976497107
"1304","gearrco01",2017,204,2.4,17011002,16.8,45844.3570968226
"1305","terryra01",1962,896,3.99,5388072,27.93,45835.6581325375
"1306","dipotje01",1999,260,2.79,13764006,19.53,45779.2593051219
"1307","shoemma01",2014,408,2.39,16303488,16.73,45725.3485410397
"1308","hendrma01",2006,494,2.53,14838304,17.71,45687.753756464
"1309","wilkste01",1948,394,4.61,2664566.66666667,32.27,45677.1714969668
"1310","wittbo01",1993,660,2.97,11494254,20.79,45633.8466322207
"1311","mcgloji01",1970,632,3.36,8613000,23.52,45630.4706343805
"1312","bryanro01",1973,810,3.45,9454644,24.15,45596.9781510275
"1313","cosarja01",2013,180,2.53,16050202,17.71,45596.1440355035
"1314","turnbde01",2005,202,2.86,14726250,20.02,45590.6447872514
"1315","cishest01",2018,211,2.28,17229392,15.96,45544.4641537075
"1316","pivetni01",2018,492,2.28,17229392,15.96,45517.9723494542
"1317","wilsoji02",1955,706,3.48,3931888.88888889,24.36,45334.9053368007
"1318","floreje01",1943,694,4.63,2644114.28571429,32.41,45313.5354437781
"1319","greensh02",2017,203,2.36,17011002,16.52,45276.4173709923
"1320","fornimi01",1960,327,3.51,4895000,24.57,45253.4307849759
"1321","clibust02",1985,297,3.08,10594375,21.56,45090.9811116999
"1322","niemaje01",2009,542,2.4,15145354,16.8,45057.5924949377
"1323","willisc01",2000,336,2.81,14093200,19.67,45036.6434092508
"1324","aceveju01",1998,295,2.99,13420784,20.93,44982.5161629368
"1325","beckro01",1992,276,2.85,11066864,19.95,44947.8299605463
"1326","pillehe01",1922,824,5.8,1880368,40.6,44930.4050916939
"1327","meredcl01",2006,152,2.49,14838304,17.43,44908.8890459645
"1328","boltoto01",1990,359,3.17,10170000,22.19,44872.9810661602
"1329","geedi01",2013,597,2.47,16050202,17.29,44870.6489815751
"1330","jossad01",1907,1016,6.61,1125873,46.27,44819.6327452495
"1331","worreti01",1996,363,2.76,12692256,19.32,44806.451546976
"1332","hitchst01",1999,617,2.76,13764006,19.32,44744.8348447975
"1333","jollyda01",1954,334,3.74,4872233.33333333,26.18,44721.3947706518
"1334","barbest01",1966,400,3.52,6436808,24.64,44663.0034112606
"1335","volstch01",2008,253,2.62,15047856,18.34,44568.8386908903
"1336","ribande01",1966,565,3.25,7940296,22.75,44550.7915168154
"1337","turlebo01",1958,736,3.64,4545500,25.48,44547.6550770071
"1338","dobsojo01",1947,686,4.58,2430400,32.06,44495.0438142673
"1339","splitpa01",1973,786,3.54,8550033,24.78,44491.7644289321
"1340","givenmy01",2017,236,2.33,17011002,16.31,44482.9689614257
"1341","rusinch01",2017,255,2.33,17011002,16.31,44455.2708466969
"1342","leach01",1984,673,3.21,10894884,22.47,44452.2584882089
"1343","barclcu01",1957,549,2.9,6119050,20.3,44447.4308172492
"1344","strinni01",1945,685,4.4,2541428.57142857,30.8,44426.4367005815
"1345","perezch01",2010,189,2.62,15238000,18.34,44364.4302433663
"1346","francjo01",1988,258,2.95,10432316,20.65,44360.7262806408
"1347","mcelrch01",1998,205,2.96,13420784,20.72,44346.3108906323
"1348","hudsoda02",2019,524,2.23,17439058,15.61,44340.5587241087
"1349","petityu01",2019,249,2.23,17439058,15.61,44315.7943090423
"1350","leblawa01",2018,486,2.26,17229392,15.82,44277.6907830895
"1351","lucasre01",1929,810,5.15,2229367,36.05,44264.0552652146
"1352","lowese01",2001,381,2.67,14229514,18.69,44180.980733426
"1353","strombr01",1975,361,2.75,9995200,19.25,44167.7867165046
"1354","hortori01",1986,301,2.94,10673944,20.58,44123.6703575951
"1355","gottji01",1993,233,2.93,11494254,20.51,44034.0608352402
"1356","baldwja01",2000,534,2.77,14093200,19.39,44033.5140804346
"1357","baezda01",2002,496,2.6,14360976,18.2,43995.7675063531
"1358","hanrajo01",2011,206,2.41,15517458,16.87,43973.0390877128
"1359","mcculla02",2015,377,2.12,16548050,14.84,43959.4660303631
"1360","kooncca01",1962,572,3.32,7225864,23.24,43958.437324873
"1361","gibbojo01",1961,586,3.52,7040736,24.64,43899.609536102
"1362","falkecy01",1913,828,7.15,1429560,50.05,43855.6312780741
"1363","pastofr01",1980,554,2.83,11274700,19.81,43782.5432432511
"1364","salasfe01",2011,225,2.4,15517458,16.8,43693.3891745338
"1365","churcbu01",1951,741,3.94,3543733.33333333,27.58,43658.1403573997
"1366","mendora01",1998,391,2.94,13420784,20.58,43610.3097036511
"1367","sloweke01",2008,481,2.57,15047856,17.99,43603.4090254071
"1368","gallegi01",2019,222,2.21,17439058,15.47,43590.6652159418
"1369","thomsjo01",1997,499,2.78,13063534,19.46,43580.2024663596
"1370","eflinza01",2018,384,2.23,17229392,15.61,43548.1509357123
"1371","koehlto01",2014,574,2.3,16303488,16.1,43526.1181340744
"1372","weathda01",2001,258,2.62,14229514,18.34,43425.2282511061
"1373","sowerje01",2006,265,2.32,14838304,16.24,43412.0977982916
"1374","dullry01",2016,223,2.32,16783888,16.24,43401.0240550222
"1375","baumafr01",1960,556,3.41,4895000,23.87,43391.8154102712
"1376","bevenbi01",1946,749,4.96,2486957.14285714,34.72,43386.3681537086
"1377","linebsc01",2004,252,2.54,14609344,17.78,43343.0102585977
"1378","ackerto01",1956,251,2.85,5874400,19.95,43219.3471024849
"1379","perezma02",2017,555,2.28,17011002,15.96,43216.7660015905
"1380","ohlenro01",2009,530,2.37,15145354,16.59,43216.3817940555
"1381","karnsna01",2015,441,2.1,16548050,14.7,43154.0816593358
"1382","olsongr01",1989,255,3.25,10263495,22.75,43129.5456391914
"1383","browncl01",1932,788,4.87,2377908,34.09,43121.1417196733
"1384","paulmi01",1972,485,3.43,8220968,24.01,43096.5852830282
"1385","loesbi01",1952,562,4.08,3963266.66666667,28.56,43065.6001511626
"1386","rhemfl01",1932,656,4.87,2377908,34.09,43022.2039683271
"1387","clearma01",1982,315,3.02,10797280,21.14,43016.0663437542
"1388","quinnja01",1924,686,5.23,1977112,36.61,42871.1689880915
"1389","smallaa01",2005,228,2.74,14726250,19.18,42867.1737960677
"1390","durenry01",1959,230,3.79,4720250,26.53,42842.1588124547
"1391","swiftbi01",1935,611,4.93,2526000,34.51,42764.5407294226
"1392","siegrke01",2015,224,2.08,16548050,14.56,42717.4866013623
"1393","sandesc02",1996,432,2.73,12692256,19.11,42652.0150819793
"1394","smithbo02",1930,659,4.93,2281600,34.51,42632.99251026
"1395","howest01",1983,206,3.08,10997596,21.56,42624.6096328668
"1396","pressry01",2018,213,2.18,17229392,15.26,42526.0503267064
"1397","hugheji03",1975,749,2.89,9214325,20.23,42490.1889698786
"1398","coombda01",1970,565,3.11,8613000,21.77,42474.5079928434
"1399","wohlema01",1995,194,2.54,12306950,17.78,42451.4202933865
"1400","zambrvi01",2003,565,2.62,14487586,18.34,42441.5816895664
"1401","litscje01",2008,528,2.5,15047856,17.5,42401.0895214973
"1402","quallch01",2007,248,2.45,14945506,17.15,42318.1808033796
"1403","romanro01",1984,689,3.1,10666320,21.7,42193.517821271
"1404","allenco01",2014,209,2.27,16303488,15.89,42172.0493110264
"1405","lugose01",2019,240,2.15,17439058,15.05,42091.3350349567
"1406","mijarjo01",2009,185,2.33,15145354,16.31,42076.3652634849
"1407","colomal01",2016,170,2.26,16783888,15.82,42055.2111687687
"1408","montgmi01",2017,392,2.22,17011002,15.54,42025.3293431371
"1409","olinst01",1992,265,2.66,11066864,18.62,41991.8314170086
"1410","barnere02",1948,740,4.52,2664566.66666667,31.64,41926.0545609388
"1411","rondohe01",2015,210,2.04,16548050,14.28,41872.6132007638
"1412","martzra01",1981,323,2,11187504,14,41842.8419729756
"1413","cormirh01",2003,254,2.61,14487586,18.27,41832.2117582804
"1414","tomlijo01",2011,496,2.32,15517458,16.24,41825.9123282531
"1415","aquinlu01",1991,471,3.11,10625446,21.77,41818.368991679
"1416","schirca01",1986,153,2.86,10518120,20.02,41778.3877055018
"1417","alexasc01",2017,207,2.21,17011002,15.47,41777.0012725353
"1418","jacksda01",1980,516,2.78,10911000,19.46,41725.0490644793
"1419","fowlear01",1955,623,3.04,5361666.66666667,21.28,41713.9975041535
"1420","fuentbr01",2005,223,2.7,14726250,18.9,41676.4136431736
"1421","mungere01",1947,673,4.51,2430400,31.57,41613.6804907281
"1422","wuertmi01",2009,236,2.3,15145354,16.1,41601.4409813444
"1423","henslcl01",2006,561,2.27,14838304,15.89,41597.7399481883
"1424","torreca01",2016,247,2.23,16783888,15.61,41575.1454222765
"1425","tamje01",2000,257,2.66,14093200,18.62,41530.2228788718
"1426","felizne01",2010,208,2.54,15238000,17.78,41495.2351809792
"1427","whitedo01",1906,658,6.05,1074852,42.35,41484.1004054516
"1428","perkigl01",2013,188,2.28,16050202,15.96,41449.8624652242
"1429","mainejo01",2007,573,2.38,14945506,16.66,41437.7449911779
"1430","powerte01",1984,326,2.98,10894884,20.86,41434.4905979877
"1431","kellnal01",1953,605,3.56,3426966.66666667,24.92,41412.0248292534
"1432","bessedo01",1956,238,2.66,5874400,18.62,41377.3067846601
"1433","sothoal01",1919,810,6.05,1733940,42.35,41339.9158880771
"1434","billija01",1979,474,2.92,10567557,20.44,41306.6036515285
"1435","crainje01",2011,196,2.29,15517458,16.03,41283.8672095987
"1436","politcl01",2005,202,2.67,14726250,18.69,41241.6901818426
"1437","walkelu01",1970,489,3.05,8613000,21.35,41232.4633487015
"1438","hasslan01",1980,284,2.75,10955822.1830986,19.25,41227.1956009167
"1439","thomast01",1976,317,3,9549552,21,41183.8465567994
"1440","karsast01",2002,265,2.49,14360976,17.43,41151.7003090932
"1441","wilheto01",2012,238,2.11,15788192,14.77,41139.1188648396
"1442","galeri01",1978,577,2.93,10226168,20.51,41130.0420692709
"1443","housetj01",2014,306,2.23,16303488,15.61,41078.6013627821
"1444","gonzami02",2006,162,2.26,14838304,15.82,40990.0936205163
"1445","jepseke01",2015,209,2.01,16548050,14.07,40895.1927816494
"1446","axforjo01",2011,221,2.27,15517458,15.89,40825.4895730295
"1447","pearsmo01",1933,406,4.82,2426788,33.74,40794.4773037129
"1448","caldwra02",1914,639,6.54,1479340,45.78,40786.1229988162
"1449","cheneto01",1962,520,3.75,5388072,26.25,40729.9164761025
"1450","griffto02",1969,565,3.06,8448736,21.42,40692.6542282403
"1451","myersmi01",2000,136,2.63,14093200,18.41,40672.2294549237
"1452","smithwi04",2019,196,2.06,17439058,14.42,40652.1366631674
"1453","welleto01",2008,575,2.44,15047856,17.08,40634.3133464682
"1454","galehde01",1943,672,4.45,2644114.28571429,31.15,40596.3072856558
"1455","penaor01",1963,651,3.81,5642432,26.67,40493.5931726694
"1456","farrejo03",1989,624,3.09,10263495,21.63,40472.9896859913
"1457","ortegph01",1967,659,3.53,6712032,24.71,40455.0712595297
"1458","finnebr01",2016,516,2.21,16783888,15.47,40430.5151464204
"1459","houseto01",1974,308,3.01,9726976,21.07,40421.9206100957
"1460","senzaan01",2017,404,2.13,17011002,14.91,40373.663298089
"1461","hoernjo01",1966,228,2.94,7940296,20.58,40352.6579233886
"1462","avilalu01",2013,195,2.23,16050202,15.61,40302.2818095651
"1463","terrewa01",1987,734,2.63,10437555,18.41,40259.8437018557
"1464","stammcr01",2012,265,2.09,15788192,14.63,40180.8361670249
"1465","olsensc01",2006,542,2.21,14838304,15.47,40100.417588904
"1466","mcgowdu01",2007,509,2.33,14945506,16.31,40075.2932243817
"1467","hayneji01",2002,590,2.46,14360976,17.22,39942.5570995513
"1468","trombmi01",1998,290,2.83,13420784,19.81,39898.5893241491
"1469","simonal01",2014,589,2.19,16303488,15.33,39881.6903147193
"1470","whitejo02",1935,667,4.88,2526000,34.16,39840.4770775777
"1471","morgacy01",1909,880,6.59,1229697,46.13,39821.1059666516
"1472","semprra01",1958,613,2.91,6363700,20.37,39815.4639103513
"1473","kisonbr01",1979,517,2.76,11027016,19.32,39807.2124041932
"1474","millsal01",1992,310,2.64,11066864,18.48,39763.2580810587
"1475","dawlebi01",1984,294,2.89,10894884,20.23,39746.7930457994
"1476","lorenmi01",2019,250,2.02,17439058,14.14,39735.1440642652
"1477","knowlda01",1970,358,3.33,7569000,23.31,39687.1947839258
"1478","loopebr01",2004,250,2.36,14609344,16.52,39655.1448019201
"1479","correed01",1986,607,2.76,10518120,19.32,39597.4129387027
"1480","warhoja01",1912,774,7.01,1380160,49.07,39581.4796470084
"1481","mingost01",1971,170,3.28,7893957,22.96,39495.2006164395
"1482","correke01",2007,305,2.3,14945506,16.1,39473.3126161792
"1483","nerishe01",2017,224,2.08,17011002,14.56,39432.6683104102
"1484","schroke01",1983,589,2.95,10733955,20.65,39400.8219858072
"1485","haineje01",1927,902,5.42,2126683,37.94,39328.2443010357
"1486","sandebe01",1889,1049,6.88,638421,48.16,39312.7562223209
"1487","milonto01",2012,570,2.03,15788192,14.21,39312.3190739297
"1488","elartsc01",2000,578,2.6,14093200,18.2,39299.7052482172
"1489","crimch01",1987,390,2.57,10437555,17.99,39278.1304340275
"1490","reyesal02",2016,138,2.17,16783888,15.19,39254.5272943103
"1491","tsitojo01",1963,573,3.08,7408384,21.56,39112.8972923838
"1492","eastwra01",1976,323,2.82,10259316,19.74,39078.8230362107
"1493","barneto01",2016,181,2.16,16783888,15.12,39038.1808270294
"1494","ramirer02",2015,490,2,16548050,14,39030.4091364272
"1495","collmjo01",2014,538,2.18,16303488,15.26,39013.9199997237
"1496","levinal01",2001,227,2.33,14229514,16.31,38964.4711496499
"1497","aranovi01",2018,178,2.07,17229392,14.49,38950.0176547334
"1498","meadole01",1927,898,5.4,2126683,37.8,38918.808590233
"1499","borowha01",1945,764,4.11,2541428.57142857,28.77,38909.2375017264
"1500","daniebe02",1961,636,3.63,5138928,25.41,38904.2322167209
"1501","foxte01",1962,174,3.67,5388072,25.69,38869.9068793694
"1502","leonedo01",2017,211,2.06,17011002,14.42,38861.9663452205
"1503","whitewa02",1993,317,2.7,11494254,18.9,38817.7825037771
"1504","cadorle01",1919,752,5.89,1733940,41.23,38806.9274139397
"1505","dixonke01",1985,486,2.91,10594375,20.37,38800.6780769039
"1506","ramirra02",2008,215,2.41,15047856,16.87,38797.3288897611
"1507","roenijo01",2012,266,2.02,15788192,14.14,38791.3259128557
"1508","mcweedo01",1926,649,4.1,2076232,28.7,38748.2149781505
"1509","aukerel01",1937,758,4.26,2627148,29.82,38724.8139443786
"1510","simpswa01",1970,528,2.98,8613000,20.86,38699.7804531331
"1511","hattejo01",1946,666,4.25,2486957.14285714,29.75,38679.5157206046
"1512","abbotpa01",2000,537,2.57,14093200,17.99,38595.7515698679
"1513","gearyge01",2006,274,2.19,14838304,15.33,38577.8141613883
"1514","masseni01",2009,228,2.09,15145354,14.63,38568.58469733
"1515","reyesde01",2006,152,2.19,14838304,15.33,38548.8760772542
"1516","boggsto01",1980,577,2.63,11274700,18.41,38546.4418186866
"1517","baumgst01",1924,543,5.16,1977112,36.12,38520.4292969212
"1518","beardge01",1948,689,4.45,2527922.22222222,31.15,38513.9592904256
"1519","willifr01",1987,317,2.53,10555716,17.71,38491.696049247
"1520","maulal01",1898,719,7.43,754308,52.01,38475.8194773454
"1521","westda01",1994,297,2.05,11907616,14.35,38431.5956103292
"1522","towerjo01",2005,626,2.5,14726250,17.5,38420.4020126134
"1523","clonito01",1965,837,2.72,7765600,19.04,38401.3532166193
"1524","jamesmi01",1996,243,2.6,12692256,18.2,38397.3975272654
"1525","lucchjo01",2019,491,1.99,17439058,13.93,38357.7215354511
"1526","osunaro01",2016,222,2.12,16783888,14.84,38356.1148958987
"1527","nagymi01",1969,590,3.24,7278128,22.68,38341.1442396713
"1528","merckke01",1997,434,2.58,13063534,18.06,38317.9743380848
"1529","perezra01",2007,182,2.28,14945506,15.96,38298.1445236446
"1530","stephga01",1997,351,2.58,13063534,18.06,38283.8248567529
"1531","torresa01",2004,276,2.28,14609344,15.96,38232.5348173779
"1532","ramosaj01",2015,211,1.98,16548050,13.86,38212.3477880099
"1533","shirlbo01",1985,327,2.89,10594375,20.23,38180.8363582854
"1534","farmeed01",1980,299,2.64,10911000,18.48,38143.6795860664
"1535","milacbo01",1989,729,2.97,10263495,20.79,38119.6310352345
"1536","hoggbr01",1918,684,4.23,1682260,29.61,38088.4962819731
"1537","matulri01",1979,514,2.67,11027016,18.69,38048.7432188019
"1538","mcdermi03",1953,619,3.47,3426966.66666667,24.29,38036.8558470337
"1539","scherfr01",1971,339,3.23,7893957,22.61,38035.1719205088
"1540","lopezma01",1965,646,3.05,6166800,21.35,38032.0153598502
"1541","beachbr01",2012,243,1.98,15788192,13.86,38011.7345678186
"1542","ditmaar01",1959,606,3.43,4720250,24.01,37979.3530037111
"1543","bushda01",2006,630,2.17,14838304,15.19,37977.4112508181
"1544","tidrodi01",1972,712,3.21,8220968,22.47,37972.5778578587
"1545","stangle01",1963,494,3.71,5642432,25.97,37941.6218656743
"1546","garcilu03",2017,214,2.04,17011002,14.28,37934.2769406202
"1547","kochbi01",2000,236,2.52,14093200,17.64,37822.2412012176
"1548","carroow01",1928,693,5.09,2177728,35.63,37755.8777074367
"1549","fitzsfr01",1938,608,4.46,2678448,31.22,37739.7690504682
"1550","guthrma01",1990,434,2.79,10170000,19.53,37707.462450463
"1551","aguilri01",1989,435,2.96,10282740.4988506,20.72,37701.8296474923
"1552","dreifda01",1998,540,2.72,13420784,19.04,37677.9112884539
"1553","willida07",2001,342,2.27,14229514,15.89,37636.4722139488
"1554","torrepa01",1977,350,2.79,9886833,19.53,37626.8847896977
"1555","valvejo01",2011,217,2.05,15517458,14.35,37583.9585595414
"1556","killied01",1907,942,6.49,1125873,45.43,37573.841861186
"1557","howeljp01",2008,268,2.37,15047856,16.59,37562.2381803342
"1558","muffebi01",1960,375,3.1,4895000,21.7,37557.7345643114
"1559","youngcu01",1987,609,2.51,10437555,17.57,37549.1987185986
"1560","norribu01",2014,496,2.07,16303488,14.49,37503.6452774006
"1561","lemonma01",1977,644,2.67,10519324,18.69,37461.0847788655
"1562","ryanke01",1994,144,1.94,11907616,13.58,37445.5905618817
"1563","habyajo01",1991,270,2.89,10625446,20.23,37398.0866219031
"1564","killefr01",1896,1297,7.63,727872,53.41,37381.96748983
"1565","rudoldi01",1914,1009,6.24,1479340,43.68,37375.5624824269
"1566","jamesch03",2006,357,2.12,14838304,14.84,37330.0234483697
"1567","santijo02",1968,372,3.11,6992472,21.77,37292.7391539435
"1568","cruzvi01",1978,142,2.74,10226168,19.18,37261.3395521341
"1569","germado01",2019,429,1.92,17439058,13.44,37249.379544507
"1570","cingrto01",2013,314,2.13,16050202,14.91,37243.3077622167
"1571","murphjo04",1934,623,4.88,2476152,34.16,37239.7768199858
"1572","schepta01",2013,230,2.13,16050202,14.91,37217.024187396
"1573","meekev01",2010,240,2.37,15238000,16.59,37190.7906811999
"1574","bridwpa01",2017,363,2.03,17011002,14.21,37163.5713174788
"1575","madribo01",2004,264,2.23,14609344,15.61,37163.4118866065
"1576","malonpa02",1929,801,4.75,2229367,33.25,37144.4687613912
"1577","whiteea01",1933,810,4.7,2426788,32.9,37099.6545222494
"1578","foxch02",2001,200,2.25,14229514,15.75,37072.1945523082
"1579","nottedo01",1966,334,2.65,7940296,18.55,37060.8345425476
"1580","bushma01",2016,185,2.06,16783888,14.42,37011.2409961634
"1581","portoar01",1958,614,3.22,4545500,22.54,36937.0932836891
"1582","dailebi01",1963,326,3.63,5642432,25.41,36931.0085827517
"1583","rayji01",1970,315,2.95,8613000,20.65,36928.7511580554
"1584","willimi02",1991,265,2.88,10625446,20.16,36901.4838800212
"1585","wellsbo01",2000,259,2.51,14093200,17.57,36872.3523419722
"1586","remlimi01",1999,251,2.39,13764006,16.73,36814.3127229121
"1587","rodonca01",2018,362,1.96,17229392,13.72,36806.8565078908
"1588","zachato01",1931,687,4.75,2329512,33.25,36798.7472538744
"1589","kendrky01",2007,363,2.2,14945506,15.4,36757.3001065218
"1590","corcola01",1880,1609,7.18,528000,50.26,36641.1441708167
"1591","prietar01",1996,377,2.55,12692256,17.85,36610.488896741
"1592","comerst01",1978,352,2.73,10226168,19.11,36607.5139790041
"1593","kawakke01",2009,469,1.98,15145354,13.86,36586.5021977778
"1594","moffira01",1973,301,3.03,9454644,21.21,36549.3683524999
"1595","petrija01",2014,219,2.02,16303488,14.14,36544.813057027
"1596","niedda01",1994,366,1.91,11907616,13.37,36521.7800318345
"1597","borowjo01",2002,287,2.29,14360976,16.03,36480.1866193051
"1598","takatsh01",2004,187,2.21,14609344,15.47,36428.6456400439
"1599","dunnemi01",1987,490,2.49,10555716,17.43,36417.7994693418
"1600","minnepa01",1954,654,3.35,4872233.33333333,23.45,36414.2761528231
"1601","lylesjo01",2019,423,1.87,17439058,13.09,36368.3789610223
"1602","riverbe01",1992,352,2.55,11066864,17.85,36362.6809313762
"1603","armstja01",1990,498,2.6,10170000,18.2,36327.6706337892
"1604","detwiro01",2012,493,1.94,15788192,13.58,36301.0483203337
"1605","florody01",2018,192,1.91,17229392,13.37,36258.3590075779
"1606","mendolu01",2012,498,1.94,15788192,13.58,36248.2949067772
"1607","zamoros01",1974,251,2.77,9726976,19.39,36216.198351427
"1608","planked01",1904,1072,8.64,974592,60.48,36205.3273816472
"1609","riskeda01",2003,224,2.3,14487586,16.1,36195.9006456209
"1610","rossjo01",2016,315,2.02,16783888,14.14,36173.9739253053
"1611","cecilbr01",2010,518,2.2,15238000,15.4,36154.7306192208
"1612","brownll01",1931,776,4.74,2329512,33.18,36129.6560439744
"1613","kruegbi01",1991,525,2.87,10625446,20.09,36050.2692151178
"1614","rossga01",1976,675,2.8,9549552,19.6,36048.3173179319
"1615","nippeal01",1984,548,2.77,10666320,19.39,36017.6248960545
"1616","collira01",1910,734,6.11,1282500,42.77,35997.7002271286
"1617","velasvi01",2018,440,1.87,17229392,13.09,35979.637449657
"1618","broxtjo01",2006,229,2.08,14838304,14.56,35972.0746964492
"1619","thurssl01",1923,587,5.17,1928443,36.19,35916.8575849404
"1620","jimenjo01",2000,212,2.48,14093200,17.36,35899.394135794
"1621","oberhbr01",2013,215,2.08,16050202,14.56,35880.8797965576
"1622","accarje01",2007,202,2.18,14945506,15.26,35795.6103382152
"1623","kinger01",1989,478,2.86,10263495,20.02,35682.8324030208
"1624","irabuhi01",1998,519,2.63,13420784,18.41,35657.7562855065
"1625","glaznwh01",1921,702,5.06,1832887,35.42,35655.9610645163
"1626","siscoan01",2005,226,2.32,14726250,16.24,35630.9256425334
"1627","stalltr01",1965,583,2.59,7765600,18.13,35625.5473597002
"1628","barojsa01",1983,262,2.64,10733955,18.48,35584.8925398768
"1629","stenhda01",1962,591,3.49,5388072,24.43,35560.9563180069
"1630","laceybo01",1977,365,2.67,9886833,18.69,35557.9247283697
"1631","arredjo01",2008,183,2.29,15047856,16.03,35549.8517778325
"1632","nicasju01",2017,217,1.95,17011002,13.65,35535.7476395888
"1633","augusje01",1976,515,2.77,9549552,19.39,35530.0778058491
"1634","staffbi01",1961,585,3.55,5138928,24.85,35524.0607006329
"1635","richatr01",2019,406,1.84,17439058,12.88,35464.5271010817
"1636","haneych01",1996,684,2.44,12692256,17.08,35458.2775529081
"1637","sullisc01",2001,310,2.17,14229514,15.19,35448.6445248422
"1638","brewebi01",1994,116,1.87,11907616,13.09,35376.7887728914
"1639","deleolu01",1982,306,2.7,11095136,18.9,35364.2236680582
"1640","lyonbr01",2009,236,1.94,15145354,13.58,35344.8760073229
"1641","staufti01",2010,248,2.14,15238000,14.98,35307.45386123
"1642","mahayro01",2004,201,2.12,14609344,14.84,35282.067213834
"1643","ellisdo01",1970,605,2.86,8613000,20.02,35256.9492774331
"1644","mcmicgr01",1993,275,2.59,11494254,18.13,35250.1498345129
"1645","cumbejo01",1971,555,2.85,8897656,19.95,35193.9401282986
"1646","lillide01",1992,185,2.47,11066864,17.29,35185.6112380155
"1647","gentrga01",1969,701,2.63,8448736,18.41,35173.6493497203
"1648","pipgrge01",1928,905,4.95,2177728,34.65,35171.8393591017
"1649","hardybl01",2018,258,1.78,17229392,12.46,35096.644211279
"1650","hernada01",2018,192,1.78,17229392,12.46,35075.711778263
"1651","daussho01",1915,929,5.46,1529500,38.22,35051.3510207861
"1652","blaehge01",1934,703,4.84,2476152,33.88,35049.1226178038
"1653","dejesjo01",1991,545,2.8,10625446,19.6,35047.6909692174
"1654","stonege02",1973,444,2.92,9454644,20.44,35032.499977087
"1655","heanean01",2015,317,1.8,16548050,12.6,35011.9646105389
"1656","hobbigl01",1959,702,2.43,6608350,17.01,34995.755719571
"1657","fowledi01",1947,682,4.38,2430400,30.66,34976.0923499411
"1658","hollial01",1945,520,3.87,2541428.57142857,27.09,34920.1622365036
"1659","rasmuer01",1977,699,2.57,10519324,17.99,34897.2212158909
"1660","ayalalu01",2004,271,2.11,14609344,14.77,34894.2557929815
"1661","wingaer01",1924,654,5.08,1977112,35.56,34888.1318210825
"1662","mecirji01",2000,255,2.4,14093200,16.8,34877.210443149
"1663","bushjo01",1916,860,5.43,1580040,38.01,34832.946489857
"1664","plesaza01",2019,347,1.83,17439058,12.81,34813.0875705102
"1665","mclisca01",1958,677,3.16,4545500,22.12,34782.3238003855
"1666","farnsky01",2001,246,2.08,14229514,14.56,34743.4621793952
"1667","foucast01",1974,433,2.8,8881152,19.6,34733.0674554355
"1668","tejedro01",2009,221,1.9,15145354,13.3,34732.9866736102
"1669","maasdu01",1957,658,2.94,4370750,20.58,34722.7965824246
"1670","weimeja01",1906,914,5.73,1074852,40.11,34703.9864986728
"1671","higbeki01",1940,849,4.43,2782500,31.01,34702.2774836415
"1672","humphjo02",1942,685,3.92,2692328.57142857,27.44,34625.3590680109
"1673","wrighst01",2016,470,1.96,16783888,13.72,34615.2795304887
"1674","atchisc01",2014,216,1.94,16303488,13.58,34590.3011337701
"1675","villaca01",2011,321,1.96,15517458,13.72,34558.6136069603
"1676","willoji01",1972,263,2.72,9178204,19.04,34554.5202757743
"1677","bankswi01",1993,514,2.57,11494254,17.99,34535.8043514732
"1678","saarlki01",2005,479,2.29,14726250,16.03,34523.9747315167
"1679","smithmi03",1983,670,2.57,10733955,17.99,34517.4997831397
"1680","fontera01",1984,508,2.69,10666320,18.83,34508.2940649275
"1681","romose01",2012,166,1.92,15788192,13.44,34474.0421309265
"1682","hochelu01",2013,211,2.04,16050202,14.28,34462.2844347029
"1683","murrada01",1974,209,2.63,9726976,18.41,34441.6417278928
"1684","stalege01",1953,690,2.98,4406100,20.86,34426.0121547748
